Energy	Zenith	C
16.55276381909548	0.5025125628140703	12215.974313095685
16.5678391959799	0.5025125628140703	12576.9816024489
16.582914572864322	0.5025125628140703	12948.65740334494
16.597989949748744	0.5025125628140703	13331.316992349952
16.613065326633166	0.5025125628140703	13725.28496310423
16.628140703517587	0.5025125628140703	14130.895501660963
16.64321608040201	0.5025125628140703	14548.492669962097
16.65829145728643	0.5025125628140703	14978.430697690903
16.673366834170853	0.5025125628140703	15421.074282749987
16.688442211055275	0.5025125628140703	15876.798900618747
16.7035175879397	0.5025125628140703	16345.991122853178
16.718592964824122	0.5025125628140703	16829.04894499733
16.733668341708544	0.5025125628140703	17326.382124186577
16.748743718592966	0.5025125628140703	17838.412526726403
16.763819095477388	0.5025125628140703	18365.574485943478
16.77889447236181	0.5025125628140703	18908.315170612193
16.79396984924623	0.5025125628140703	19467.09496426822
16.809045226130653	0.5025125628140703	20042.387855732326
16.824120603015075	0.5025125628140703	20634.681841174584
16.839195979899497	0.5025125628140703	21244.4793380605
16.85427135678392	0.5025125628140703	21872.297611330105
16.86934673366834	0.5025125628140703	22518.669212171502
16.884422110552762	0.5025125628140703	23184.142429761105
16.899497487437188	0.5025125628140703	23869.2817563538
16.91457286432161	0.5025125628140703	24574.66836611704
16.92964824120603	0.5025125628140703	25300.9006081164
16.944723618090453	0.5025125628140703	26048.59451386894
16.959798994974875	0.5025125628140703	26818.38431989627
16.974874371859297	0.5025125628140703	27610.923005720095
16.98994974874372	0.5025125628140703	28426.88284775658
17.00502512562814	0.5025125628140703	29266.955989579463
17.020100502512562	0.5025125628140703	30131.855029035647
17.035175879396984	0.5025125628140703	31022.313622711226
17.050251256281406	0.5025125628140703	31939.087108260755
17.065326633165828	0.5025125628140703	32882.95314512765
17.08040201005025	0.5025125628140703	33854.71237419902
17.095477386934675	0.5025125628140703	34855.1890969557
17.110552763819094	0.5025125628140703	35885.2319746894
17.12562814070352	0.5025125628140703	36945.71474838923
17.14070351758794	0.5025125628140703	38037.53697989432
17.155778894472363	0.5025125628140703	39161.624814956616
17.170854271356784	0.5025125628140703	40318.93176884889
17.185929648241206	0.5025125628140703	41510.439535191
17.201005025125628	0.5025125628140703	42737.15881867828
17.21608040201005	0.5025125628140703	44000.130192418575
17.231155778894472	0.5025125628140703	45300.42498060631
17.246231155778894	0.5025125628140703	46639.14616727955
17.261306532663315	0.5025125628140703	48017.42933193456
17.276381909547737	0.5025125628140703	49436.44361278879
17.29145728643216	0.5025125628140703	50897.392698510404
17.30653266331658	0.5025125628140703	52401.51584925555
17.321608040201006	0.5025125628140703	53950.08894787978
17.33668341708543	0.5025125628140703	55544.42558221274
17.35175879396985	0.5025125628140703	57185.87815932049
17.366834170854272	0.5025125628140703	58875.83905269338
17.381909547738694	0.5025125628140703	60615.74178333548
17.396984924623116	0.5025125628140703	62407.062235759615
17.412060301507537	0.5025125628140703	64251.319909916405
17.42713567839196	0.5025125628140703	66150.07921012052
17.44221105527638	0.5025125628140703	68104.95077206753
17.457286432160803	0.5025125628140703	70117.59282906672
17.472361809045225	0.5025125628140703	72189.71261864895
17.487437185929647	0.5025125628140703	74323.06783074269
17.50251256281407	0.5025125628140703	76519.46809864666
17.517587939698494	0.5025125628140703	78780.7765340641
17.532663316582916	0.5025125628140703	81108.91130749884
17.547738693467338	0.5025125628140703	83505.84727535864
17.56281407035176	0.5025125628140703	85973.61765513945
17.57788944723618	0.5025125628140703	88514.31575011654
17.592964824120603	0.5025125628140703	91130.09672500355
17.608040201005025	0.5025125628140703	93823.1794340857
17.623115577889447	0.5025125628140703	96595.84830337837
17.63819095477387	0.5025125628140703	99450.45526840726
17.65326633165829	0.5025125628140703	102389.42176925385
17.668341708542712	0.5025125628140703	105415.24080455836
17.683417085427134	0.5025125628140703	108530.47904622475
17.698492462311556	0.5025125628140703	111737.77901661528
17.71356783919598	0.5025125628140703	115039.8613300911
17.728643216080403	0.5025125628140703	118439.52700078793
17.743718592964825	0.5025125628140703	121939.65981860129
17.758793969849247	0.5025125628140703	125543.22879537745
17.77386934673367	0.5025125628140703	129253.29068339925
17.78894472361809	0.5025125628140703	133072.99256829722
17.804020100502512	0.5025125628140703	137005.57453858628
